,shot#,time,Ip,Bt,a,R,tria,elon,Wmcc,Ti0,Zeff,n42,fname,Paux
160,42886.0,0.22180000000000002,221.014,0.83,23.4,36.4,0.4,1.6,3298.0,1056.0,3.19483630732844,1.9,Profiles_export_4/shot42886_t222.txt,737.1196158946509
161,42886.0,0.2248,221.014,0.83,23.3,36.5,0.39,1.6,3302.0,972.0,3.19483630732844,1.9,Profiles_export_4/shot42886_t225.txt,737.1196158946509
162,42934.0,0.1703,298.988,0.82,23.4,35.9,0.34,1.7,5861.0,1113.0,2.531386646768293,3.4,Profiles_export_4/shot42934_t170.txt,331.40054833874046
163,42934.0,0.1733,298.988,0.82,23.4,36.0,0.36,1.8,6108.0,1188.0,2.474167235231339,3.6,Profiles_export_4/shot42934_t173.txt,331.40054833874046
164,42934.0,0.1764,298.988,0.82,23.4,36.1,0.37,1.8,6314.0,1075.0,2.474167235231339,3.6,Profiles_export_4/shot42934_t176.txt,331.40054833874046
165,42934.0,0.1794,298.988,0.82,23.3,36.1,0.38,1.8,6486.0,1065.0,2.502204690812758,3.5,Profiles_export_4/shot42934_t179.txt,331.40054833874046
166,42934.0,0.1824,298.988,0.82,23.3,36.0,0.37,1.8,6738.0,1192.0,2.4471994255402114,3.7,Profiles_export_4/shot42934_t182.txt,331.40054833874046
167,42934.0,0.1854,298.988,0.82,23.2,36.1,0.37,1.8,6601.0,1230.0,2.4471994255402114,3.7,Profiles_export_4/shot42934_t185.txt,331.40054833874046
168,42934.0,0.1885,298.988,0.82,23.2,36.1,0.36,1.8,6906.0,1286.0,2.421233159153311,3.8,Profiles_export_4/shot42934_t188.txt,331.40054833874046
169,42934.0,0.1915,298.988,0.82,23.2,36.1,0.36,1.8,7085.0,1285.0,2.3962063175777413,3.9,Profiles_export_4/shot42934_t192.txt,331.40054833874046
170,42934.0,0.1945,298.988,0.82,23.2,36.1,0.37,1.7,7240.0,1261.0,2.3962063175777413,3.9,Profiles_export_4/shot42934_t194.txt,331.40054833874046
171,42934.0,0.1976,298.988,0.82,23.0,36.2,0.36,1.8,7066.0,1279.0,2.3962063175777413,3.9,Profiles_export_4/shot42934_t198.txt,331.40054833874046
172,42934.0,0.2006,298.988,0.82,23.0,36.2,0.36,1.8,7041.0,1113.0,2.4471994255402114,3.7,Profiles_export_4/shot42934_t201.txt,331.40054833874046
173,42934.0,0.2036,298.988,0.82,23.0,36.2,0.37,1.8,6997.0,1188.0,2.4471994255402114,3.7,Profiles_export_4/shot42934_t204.txt,331.40054833874046
174,42934.0,0.2067,298.988,0.82,22.9,36.2,0.37,1.8,7020.0,1242.0,2.4471994255402114,3.7,Profiles_export_4/shot42934_t207.txt,331.40054833874046
175,42934.0,0.2097,298.988,0.82,22.8,36.2,0.35,1.8,6930.0,1223.0,2.4471994255402114,3.7,Profiles_export_4/shot42934_t210.txt,331.40054833874046
176,42934.0,0.2127,298.988,0.82,22.8,36.2,0.36,1.8,6910.0,1169.0,2.4471994255402114,3.7,Profiles_export_4/shot42934_t213.txt,331.40054833874046
177,42934.0,0.21569999999999998,298.988,0.82,22.6,36.3,0.35,1.8,6711.0,1218.0,2.421233159153311,3.8,Profiles_export_4/shot42934_t216.txt,331.40054833874046
178,42934.0,0.21880000000000002,298.988,0.82,22.6,36.3,0.35,1.7,6853.0,1170.0,2.4471994255402114,3.7,Profiles_export_4/shot42934_t219.txt,331.40054833874046
179,42934.0,0.22180000000000002,298.988,0.82,22.5,36.3,0.35,1.7,6858.0,1159.0,2.421233159153311,3.8,Profiles_export_4/shot42934_t222.txt,331.40054833874046
180,42934.0,0.2248,298.988,0.82,22.8,36.2,0.36,1.7,7031.0,973.0,2.3962063175777413,3.9,Profiles_export_4/shot42934_t225.txt,331.40054833874046
181,42959.0,0.15209999999999999,236.854,0.64,23.1,35.7,0.29,1.6,4441.0,654.0,2.1523950332301642,5.1,Profiles_export_4/shot42959_t152.txt,1020.6218870391469
182,42959.0,0.1551,236.854,0.64,23.5,36.1,0.33,1.6,4328.0,669.0,2.0883581228275543,5.5,Profiles_export_4/shot42959_t155.txt,1020.6218870391469
183,42959.0,0.15819999999999998,236.854,0.64,23.3,36.2,0.38,1.7,4180.0,497.0,2.1695119664375118,5.0,Profiles_export_4/shot42959_t158.txt,1020.6218870391469
184,42959.0,0.16119999999999998,236.854,0.64,23.3,36.1,0.39,1.7,4520.0,569.0,2.1523950332301642,5.1,Profiles_export_4/shot42959_t161.txt,1020.6218870391469
185,42959.0,0.16419999999999998,236.854,0.64,22.9,36.2,0.37,1.7,4661.0,611.0,2.135741635753874,5.2,Profiles_export_4/shot42959_t164.txt,1020.6218870391469
186,42959.0,0.1673,236.854,0.64,22.8,36.4,0.36,1.7,4463.0,628.0,2.135741635753874,5.2,Profiles_export_4/shot42959_t167.txt,1020.6218870391469
187,42959.0,0.1703,236.854,0.64,22.6,36.5,0.37,1.8,4432.0,616.0,2.030529236291745,5.9,Profiles_export_4/shot42959_t170.txt,1020.6218870391469
188,42959.0,0.1733,236.854,0.64,22.3,36.6,0.35,1.8,4259.0,619.0,2.135741635753874,5.2,Profiles_export_4/shot42959_t173.txt,1020.6218870391469
189,42959.0,0.1764,236.854,0.64,22.1,36.7,0.34,1.8,4281.0,595.0,2.1871150025512565,4.9,Profiles_export_4/shot42959_t176.txt,1020.6218870391469
190,42959.0,0.1794,236.854,0.64,22.0,36.6,0.34,1.8,4290.0,634.0,2.1871150025512565,4.9,Profiles_export_4/shot42959_t179.txt,1020.6218870391469
191,42960.0,0.15209999999999999,242.44,0.64,23.1,35.6,0.29,1.6,4364.0,631.0,2.304425484539792,4.3,Profiles_export_4/shot42960_t152.txt,1020.5201456899151
192,42960.0,0.15519999999999998,242.44,0.64,23.5,36.1,0.34,1.7,4260.0,693.0,2.1871150025512565,4.9,Profiles_export_4/shot42960_t155.txt,1020.5201456899151
193,42960.0,0.15819999999999998,242.44,0.64,23.6,36.3,0.4,1.7,4269.0,592.0,2.1871150025512565,4.9,Profiles_export_4/shot42960_t158.txt,1020.5201456899151
194,42960.0,0.16119999999999998,242.44,0.64,23.4,36.1,0.38,1.8,4602.0,670.0,2.262898351968714,4.5,Profiles_export_4/shot42960_t161.txt,1020.5201456899151
195,42960.0,0.16419999999999998,242.44,0.64,23.3,35.9,0.39,1.7,4807.0,654.0,2.2430911350240526,4.6,Profiles_export_4/shot42960_t164.txt,1020.5201456899151
196,42960.0,0.1673,242.44,0.64,23.1,36.1,0.38,1.7,4551.0,733.0,2.223877743626822,4.7,Profiles_export_4/shot42960_t167.txt,1020.5201456899151
197,42960.0,0.1703,242.44,0.64,22.9,36.4,0.37,1.8,4439.0,677.0,2.262898351968714,4.5,Profiles_export_4/shot42960_t170.txt,1020.5201456899151
198,42960.0,0.1733,242.44,0.64,22.9,36.2,0.37,1.7,4799.0,774.0,2.2430911350240526,4.6,Profiles_export_4/shot42960_t173.txt,1020.5201456899151
199,42960.0,0.1764,242.44,0.64,22.6,36.4,0.35,1.7,4465.0,685.0,2.304425484539792,4.3,Profiles_export_4/shot42960_t176.txt,1020.5201456899151
200,42960.0,0.1794,242.44,0.64,22.5,36.5,0.36,1.7,4425.0,766.0,2.283331568311026,4.4,Profiles_export_4/shot42960_t179.txt,1020.5201456899151
201,42964.0,0.15519999999999998,241.494,0.64,23.5,36.0,0.36,1.7,4414.0,693.0,2.0883581228275543,5.5,Profiles_export_4/shot42964_t155.txt,1016.1707029853403
202,42964.0,0.15819999999999998,241.494,0.64,23.2,36.2,0.38,1.8,4395.0,582.0,2.11953066289934,5.3,Profiles_export_4/shot42964_t158.txt,1016.1707029853403
203,42964.0,0.16119999999999998,241.494,0.64,23.2,36.1,0.38,1.8,4749.0,678.0,2.1523950332301642,5.1,Profiles_export_4/shot42964_t161.txt,1016.1707029853403
204,42964.0,0.16419999999999998,241.494,0.64,23.0,36.1,0.38,1.7,4643.0,717.0,2.1037423403064164,5.4,Profiles_export_4/shot42964_t164.txt,1016.1707029853403
205,42964.0,0.1673,241.494,0.64,22.8,36.3,0.36,1.8,4431.0,677.0,2.1523950332301642,5.1,Profiles_export_4/shot42964_t167.txt,1016.1707029853403
206,42964.0,0.1703,241.494,0.64,22.7,36.5,0.36,1.8,4538.0,641.0,2.1871150025512565,4.9,Profiles_export_4/shot42964_t170.txt,1016.1707029853403
207,42964.0,0.1733,241.494,0.64,22.6,36.4,0.36,1.8,4653.0,733.0,2.1695119664375118,5.0,Profiles_export_4/shot42964_t173.txt,1016.1707029853403
208,42964.0,0.1764,241.494,0.64,22.3,36.5,0.34,1.7,4453.0,690.0,2.223877743626822,4.7,Profiles_export_4/shot42964_t176.txt,1016.1707029853403
209,42964.0,0.1794,241.494,0.64,22.3,36.6,0.35,1.8,4486.0,770.0,2.2430911350240526,4.6,Profiles_export_4/shot42964_t179.txt,1016.1707029853403
210,43038.0,0.15209999999999999,209.808,0.82,24.0,36.6,0.27,1.5,3684.0,753.0,2.9597764972487877,2.3,Profiles_export_4/shot43038_t152.txt,763.3463783070299
211,43038.0,0.1551,209.808,0.82,23.9,36.5,0.28,1.5,3967.0,872.0,2.818127983744278,2.6,Profiles_export_4/shot43038_t155.txt,763.3463783070299
212,43038.0,0.15819999999999998,209.808,0.82,23.9,36.5,0.3,1.5,4370.0,733.0,2.8626882022307543,2.5,Profiles_export_4/shot43038_t158.txt,763.3463783070299
213,43038.0,0.16119999999999998,209.808,0.82,23.8,36.4,0.3,1.5,4600.0,886.0,2.735815710177636,2.8,Profiles_export_4/shot43038_t161.txt,763.3463783070299
214,43038.0,0.16419999999999998,209.808,0.82,23.8,36.4,0.31,1.5,4461.0,765.0,2.735815710177636,2.8,Profiles_export_4/shot43038_t164.txt,763.3463783070299
215,43038.0,0.1673,209.808,0.82,23.9,36.5,0.32,1.5,4495.0,690.0,2.7759046602621984,2.7,Profiles_export_4/shot43038_t167.txt,763.3463783070299
216,43038.0,0.1703,209.808,0.82,24.0,36.6,0.34,1.6,4539.0,880.0,2.66134728185606,3.0,Profiles_export_4/shot43038_t170.txt,763.3463783070299
217,43038.0,0.1733,209.808,0.82,24.1,36.6,0.37,1.6,4411.0,788.0,2.6266691545803798,3.1,Profiles_export_4/shot43038_t173.txt,763.3463783070299
218,43038.0,0.1764,209.808,0.82,23.9,37.0,0.33,1.6,4219.0,734.0,2.66134728185606,3.0,Profiles_export_4/shot43038_t176.txt,763.3463783070299
219,43038.0,0.1794,209.808,0.82,23.7,37.3,0.3,1.5,4065.0,733.0,2.66134728185606,3.0,Profiles_export_4/shot43038_t179.txt,763.3463783070299
220,43038.0,0.1824,209.808,0.82,23.2,37.8,0.25,1.4,3701.0,692.0,2.6266691545803798,3.1,Profiles_export_4/shot43038_t182.txt,763.3463783070299
221,43038.0,0.1854,209.808,0.82,22.9,38.0,0.22,1.4,3466.0,706.0,2.6266691545803798,3.1,Profiles_export_4/shot43038_t185.txt,763.3463783070299
222,43038.0,0.1885,209.808,0.82,22.9,38.0,0.24,1.4,3478.0,674.0,2.561795601826296,3.3,Profiles_export_4/shot43038_t188.txt,763.3463783070299
223,43038.0,0.1915,209.808,0.82,22.7,38.3,0.23,1.3,3386.0,602.0,2.5935227405336416,3.2,Profiles_export_4/shot43038_t192.txt,763.3463783070299
224,43038.0,0.1945,209.808,0.82,23.0,38.0,0.25,1.4,3562.0,691.0,2.5935227405336416,3.2,Profiles_export_4/shot43038_t194.txt,763.3463783070299
225,43038.0,0.1976,209.808,0.82,22.6,38.3,0.23,1.4,3312.0,674.0,2.5935227405336416,3.2,Profiles_export_4/shot43038_t198.txt,763.3463783070299
226,43038.0,0.2006,209.808,0.82,22.8,38.1,0.25,1.4,3480.0,710.0,2.5935227405336416,3.2,Profiles_export_4/shot43038_t201.txt,763.3463783070299
227,43038.0,0.2036,209.808,0.82,22.3,38.6,0.23,1.4,3299.0,746.0,2.561795601826296,3.3,Profiles_export_4/shot43038_t204.txt,763.3463783070299
228,43039.0,0.15209999999999999,214.207,0.82,23.3,35.9,0.25,1.5,3738.0,855.0,2.818127983744278,2.6,Profiles_export_4/shot43039_t152.txt,760.5476343237849
229,43039.0,0.15519999999999998,214.207,0.82,23.5,36.0,0.26,1.5,3953.0,944.0,2.735815710177636,2.8,Profiles_export_4/shot43039_t155.txt,760.5476343237849
230,43039.0,0.15819999999999998,214.207,0.82,23.6,36.2,0.27,1.5,4307.0,908.0,2.697682610815403,2.9,Profiles_export_4/shot43039_t158.txt,760.5476343237849
231,43039.0,0.16119999999999998,214.207,0.82,23.6,36.2,0.28,1.5,4419.0,992.0,2.66134728185606,3.0,Profiles_export_4/shot43039_t161.txt,760.5476343237849
232,43039.0,0.16419999999999998,214.207,0.82,23.8,36.3,0.29,1.5,4462.0,984.0,2.6266691545803798,3.1,Profiles_export_4/shot43039_t164.txt,760.5476343237849
233,43039.0,0.1673,214.207,0.82,23.8,36.3,0.3,1.5,4724.0,766.0,2.697682610815403,2.9,Profiles_export_4/shot43039_t167.txt,760.5476343237849
234,43039.0,0.1703,214.207,0.82,23.6,36.2,0.3,1.5,4622.0,830.0,2.5935227405336416,3.2,Profiles_export_4/shot43039_t170.txt,760.5476343237849
235,43039.0,0.1733,214.207,0.82,23.6,36.1,0.3,1.5,4580.0,958.0,2.531386646768293,3.4,Profiles_export_4/shot43039_t173.txt,760.5476343237849
236,43039.0,0.1764,214.207,0.82,23.7,36.2,0.33,1.5,4559.0,752.0,2.561795601826296,3.3,Profiles_export_4/shot43039_t176.txt,760.5476343237849
237,43039.0,0.1794,214.207,0.82,23.6,36.2,0.32,1.5,4705.0,877.0,2.531386646768293,3.4,Profiles_export_4/shot43039_t179.txt,760.5476343237849
238,43039.0,0.1824,214.207,0.82,23.6,36.1,0.31,1.5,4765.0,967.0,2.474167235231339,3.6,Profiles_export_4/shot43039_t182.txt,760.5476343237849
239,43039.0,0.1855,214.207,0.82,23.5,36.1,0.32,1.5,4697.0,771.0,2.474167235231339,3.6,Profiles_export_4/shot43039_t186.txt,760.5476343237849
240,43039.0,0.1885,214.207,0.82,23.6,36.1,0.35,1.6,4608.0,903.0,2.4471994255402114,3.7,Profiles_export_4/shot43039_t188.txt,760.5476343237849
241,43039.0,0.1915,214.207,0.82,23.6,36.2,0.35,1.6,4743.0,956.0,2.421233159153311,3.8,Profiles_export_4/shot43039_t192.txt,760.5476343237849
242,43039.0,0.1945,214.207,0.82,23.6,36.2,0.36,1.6,4781.0,786.0,2.502204690812758,3.5,Profiles_export_4/shot43039_t194.txt,760.5476343237849
243,43039.0,0.1976,214.207,0.82,23.3,36.3,0.39,1.7,4500.0,907.0,2.421233159153311,3.8,Profiles_export_4/shot43039_t198.txt,760.5476343237849
244,43039.0,0.2006,214.207,0.82,23.3,36.3,0.39,1.7,4465.0,890.0,2.372062103068877,4.0,Profiles_export_4/shot43039_t201.txt,760.5476343237849
245,43039.0,0.2036,214.207,0.82,23.2,36.4,0.37,1.6,4319.0,796.0,2.474167235231339,3.6,Profiles_export_4/shot43039_t204.txt,760.5476343237849
246,43039.0,0.2067,214.207,0.82,23.1,36.4,0.37,1.6,4266.0,916.0,2.421233159153311,3.8,Profiles_export_4/shot43039_t207.txt,760.5476343237849
247,43039.0,0.2097,214.207,0.82,22.9,36.5,0.36,1.6,4258.0,728.0,2.474167235231339,3.6,Profiles_export_4/shot43039_t210.txt,760.5476343237849
248,43039.0,0.2127,214.207,0.82,22.9,36.6,0.35,1.6,4041.0,868.0,2.474167235231339,3.6,Profiles_export_4/shot43039_t213.txt,760.5476343237849
249,43039.0,0.21580000000000002,214.207,0.82,23.0,36.6,0.35,1.6,4126.0,706.0,2.531386646768293,3.4,Profiles_export_4/shot43039_t216.txt,760.5476343237849
250,43039.0,0.21880000000000002,214.207,0.82,22.9,36.6,0.36,1.6,4034.0,822.0,2.502204690812758,3.5,Profiles_export_4/shot43039_t219.txt,760.5476343237849
251,43039.0,0.22180000000000002,214.207,0.82,23.1,36.6,0.36,1.6,3964.0,730.0,2.531386646768293,3.4,Profiles_export_4/shot43039_t222.txt,760.5476343237849
252,43039.0,0.2248,214.207,0.82,23.1,36.8,0.35,1.6,3927.0,855.0,2.502204690812758,3.5,Profiles_export_4/shot43039_t225.txt,760.5476343237849
253,43039.0,0.22790000000000002,214.207,0.82,23.0,36.8,0.35,1.6,3965.0,744.0,2.531386646768293,3.4,Profiles_export_4/shot43039_t228.txt,760.5476343237849
254,43039.0,0.2309,214.207,0.82,22.9,37.1,0.35,1.6,3904.0,881.0,2.474167235231339,3.6,Profiles_export_4/shot43039_t231.txt,760.5476343237849
255,43041.0,0.1551,217.688,0.82,23.3,35.8,0.24,1.5,4060.0,860.0,2.697682610815403,2.9,Profiles_export_4/shot43041_t155.txt,758.3086391387151
256,43041.0,0.15819999999999998,217.688,0.82,23.6,36.2,0.27,1.5,4083.0,751.0,2.735815710177636,2.8,Profiles_export_4/shot43041_t158.txt,758.3086391387151
257,43041.0,0.16119999999999998,217.688,0.82,23.7,36.3,0.28,1.5,4339.0,790.0,2.697682610815403,2.9,Profiles_export_4/shot43041_t161.txt,758.3086391387151
258,43041.0,0.16419999999999998,217.688,0.82,23.7,36.2,0.28,1.5,4663.0,842.0,2.66134728185606,3.0,Profiles_export_4/shot43041_t164.txt,758.3086391387151
259,43041.0,0.1673,217.688,0.82,23.6,36.2,0.29,1.5,4674.0,917.0,2.5935227405336416,3.2,Profiles_export_4/shot43041_t167.txt,758.3086391387151
260,43041.0,0.1703,217.688,0.82,23.7,36.2,0.31,1.5,4644.0,920.0,2.5935227405336416,3.2,Profiles_export_4/shot43041_t170.txt,758.3086391387151
261,43041.0,0.1733,217.688,0.82,23.6,36.2,0.31,1.5,4819.0,998.0,2.531386646768293,3.4,Profiles_export_4/shot43041_t173.txt,758.3086391387151
262,43041.0,0.1764,217.688,0.82,23.5,36.1,0.31,1.5,4966.0,808.0,2.531386646768293,3.4,Profiles_export_4/shot43041_t176.txt,758.3086391387151
263,43041.0,0.1794,217.688,0.82,23.6,36.2,0.32,1.5,4767.0,822.0,2.502204690812758,3.5,Profiles_export_4/shot43041_t179.txt,758.3086391387151
264,43041.0,0.1824,217.688,0.82,23.6,36.2,0.34,1.5,4894.0,876.0,2.474167235231339,3.6,Profiles_export_4/shot43041_t182.txt,758.3086391387151
265,43041.0,0.1854,217.688,0.82,23.6,36.2,0.33,1.5,5044.0,986.0,2.4471994255402114,3.7,Profiles_export_4/shot43041_t185.txt,758.3086391387151
266,43041.0,0.1885,217.688,0.82,23.6,36.2,0.34,1.6,5039.0,1043.0,2.3962063175777413,3.9,Profiles_export_4/shot43041_t188.txt,758.3086391387151
267,43041.0,0.1915,217.688,0.82,23.6,36.1,0.36,1.6,5029.0,782.0,2.4471994255402114,3.7,Profiles_export_4/shot43041_t192.txt,758.3086391387151
268,43041.0,0.1945,217.688,0.82,23.6,36.1,0.37,1.6,5017.0,798.0,2.474167235231339,3.6,Profiles_export_4/shot43041_t194.txt,758.3086391387151
269,43041.0,0.1976,217.688,0.82,23.4,36.2,0.38,1.7,4978.0,864.0,2.421233159153311,3.8,Profiles_export_4/shot43041_t198.txt,758.3086391387151
270,43041.0,0.2006,217.688,0.82,23.4,36.1,0.39,1.7,4785.0,912.0,2.421233159153311,3.8,Profiles_export_4/shot43041_t201.txt,758.3086391387151
271,43041.0,0.2036,217.688,0.82,23.2,36.2,0.39,1.7,4612.0,952.0,2.3962063175777413,3.9,Profiles_export_4/shot43041_t204.txt,758.3086391387151
272,43041.0,0.2067,217.688,0.82,23.2,36.4,0.39,1.7,4536.0,1002.0,2.421233159153311,3.8,Profiles_export_4/shot43041_t207.txt,758.3086391387151
273,43041.0,0.2097,217.688,0.82,23.0,36.4,0.37,1.7,4585.0,998.0,2.421233159153311,3.8,Profiles_export_4/shot43041_t210.txt,758.3086391387151
274,43041.0,0.2127,217.688,0.82,23.0,36.3,0.38,1.6,4562.0,759.0,2.531386646768293,3.4,Profiles_export_4/shot43041_t213.txt,758.3086391387151
275,43041.0,0.21569999999999998,217.688,0.82,23.0,36.4,0.37,1.6,4376.0,826.0,2.531386646768293,3.4,Profiles_export_4/shot43041_t216.txt,758.3086391387151
276,43041.0,0.21880000000000002,217.688,0.82,22.8,36.5,0.35,1.6,4392.0,940.0,2.502204690812758,3.5,Profiles_export_4/shot43041_t219.txt,758.3086391387151
277,43041.0,0.22180000000000002,217.688,0.82,22.8,36.4,0.37,1.6,4514.0,786.0,2.5935227405336416,3.2,Profiles_export_4/shot43041_t222.txt,758.3086391387151
278,43041.0,0.2248,217.688,0.82,22.6,36.5,0.37,1.6,4501.0,801.0,2.5935227405336416,3.2,Profiles_export_4/shot43041_t225.txt,758.3086391387151
279,43041.0,0.22790000000000002,217.688,0.82,22.6,36.5,0.37,1.6,4473.0,889.0,2.561795601826296,3.3,Profiles_export_4/shot43041_t228.txt,758.3086391387151
280,43041.0,0.2309,217.688,0.82,22.4,36.6,0.35,1.6,4313.0,732.0,2.5935227405336416,3.2,Profiles_export_4/shot43041_t231.txt,758.3086391387151
281,43043.0,0.15819999999999998,219.665,0.82,23.6,36.2,0.27,1.5,4197.0,1033.0,2.6266691545803798,3.1,Profiles_export_4/shot43043_t158.txt,761.8462515302101
282,43043.0,0.16119999999999998,219.665,0.82,23.7,36.2,0.28,1.5,4559.0,1033.0,2.5935227405336416,3.2,Profiles_export_4/shot43043_t161.txt,761.8462515302101
283,43043.0,0.16419999999999998,219.665,0.82,23.7,36.2,0.29,1.5,4810.0,1075.0,2.561795601826296,3.3,Profiles_export_4/shot43043_t164.txt,761.8462515302101
284,43043.0,0.1673,219.665,0.82,23.6,36.2,0.28,1.5,4853.0,805.0,2.5935227405336416,3.2,Profiles_export_4/shot43043_t167.txt,761.8462515302101
285,43043.0,0.1703,219.665,0.82,23.6,36.2,0.3,1.5,4904.0,842.0,2.5935227405336416,3.2,Profiles_export_4/shot43043_t170.txt,761.8462515302101
286,43043.0,0.1733,219.665,0.82,23.6,36.1,0.31,1.5,4815.0,885.0,2.531386646768293,3.4,Profiles_export_4/shot43043_t173.txt,761.8462515302101
287,43043.0,0.1764,219.665,0.82,23.7,36.3,0.33,1.6,4773.0,930.0,2.502204690812758,3.5,Profiles_export_4/shot43043_t176.txt,761.8462515302101
288,43043.0,0.1794,219.665,0.82,23.6,36.2,0.33,1.5,4895.0,945.0,2.474167235231339,3.6,Profiles_export_4/shot43043_t179.txt,761.8462515302101
289,43043.0,0.1824,219.665,0.82,23.5,36.1,0.31,1.5,5129.0,1007.0,2.421233159153311,3.8,Profiles_export_4/shot43043_t182.txt,761.8462515302101
290,43043.0,0.1854,219.665,0.82,23.5,36.1,0.32,1.5,4811.0,1038.0,2.3962063175777413,3.9,Profiles_export_4/shot43043_t185.txt,761.8462515302101
291,43043.0,0.1885,219.665,0.82,23.7,36.2,0.33,1.5,5237.0,1049.0,2.3487484633150753,4.1,Profiles_export_4/shot43043_t188.txt,761.8462515302101
292,43043.0,0.1915,219.665,0.82,23.5,36.1,0.35,1.6,5308.0,1065.0,2.3487484633150753,4.1,Profiles_export_4/shot43043_t192.txt,761.8462515302101
293,43043.0,0.1945,219.665,0.82,23.5,36.0,0.35,1.6,5277.0,1070.0,2.3262175906383358,4.2,Profiles_export_4/shot43043_t194.txt,761.8462515302101
294,43043.0,0.1976,219.665,0.82,23.6,36.2,0.4,1.6,4937.0,1090.0,2.283331568311026,4.4,Profiles_export_4/shot43043_t198.txt,761.8462515302101
295,43043.0,0.2006,219.665,0.82,23.6,36.3,0.39,1.7,5052.0,1065.0,2.262898351968714,4.5,Profiles_export_4/shot43043_t201.txt,761.8462515302101
296,43043.0,0.2036,219.665,0.82,23.4,36.2,0.39,1.7,5045.0,1049.0,2.262898351968714,4.5,Profiles_export_4/shot43043_t204.txt,761.8462515302101
297,43043.0,0.2067,219.665,0.82,23.3,36.2,0.4,1.7,5043.0,1070.0,2.262898351968714,4.5,Profiles_export_4/shot43043_t207.txt,761.8462515302101
298,43043.0,0.2097,219.665,0.82,23.2,36.2,0.39,1.7,4920.0,1033.0,2.283331568311026,4.4,Profiles_export_4/shot43043_t210.txt,761.8462515302101
299,43043.0,0.2127,219.665,0.82,23.1,36.3,0.4,1.7,4759.0,998.0,2.304425484539792,4.3,Profiles_export_4/shot43043_t213.txt,761.8462515302101
300,43043.0,0.21569999999999998,219.665,0.82,23.0,36.4,0.38,1.6,4826.0,950.0,2.3262175906383358,4.2,Profiles_export_4/shot43043_t216.txt,761.8462515302101
301,43043.0,0.21880000000000002,219.665,0.82,22.9,36.4,0.37,1.6,4829.0,948.0,2.372062103068877,4.0,Profiles_export_4/shot43043_t219.txt,761.8462515302101
302,43043.0,0.22180000000000002,219.665,0.82,22.9,36.4,0.38,1.6,4966.0,913.0,2.3962063175777413,3.9,Profiles_export_4/shot43043_t222.txt,761.8462515302101
303,43043.0,0.2248,219.665,0.82,22.8,36.5,0.38,1.6,4755.0,866.0,2.421233159153311,3.8,Profiles_export_4/shot43043_t225.txt,761.8462515302101
304,43043.0,0.22790000000000002,219.665,0.82,22.8,36.5,0.38,1.6,5063.0,1147.0,2.3262175906383358,4.2,Profiles_export_4/shot43043_t228.txt,761.8462515302101
305,43043.0,0.2309,219.665,0.82,22.7,36.5,0.38,1.6,5014.0,1113.0,2.3487484633150753,4.1,Profiles_export_4/shot43043_t231.txt,761.8462515302101
306,43044.0,0.15819999999999998,220.009,0.82,23.6,36.1,0.27,1.5,4082.0,940.0,2.66134728185606,3.0,Profiles_export_4/shot43044_t158.txt,760.5924142291649
307,43044.0,0.16119999999999998,220.009,0.82,23.7,36.3,0.29,1.5,4462.0,1037.0,2.5935227405336416,3.2,Profiles_export_4/shot43044_t161.txt,760.5924142291649
308,43044.0,0.16419999999999998,220.009,0.82,23.7,36.3,0.29,1.5,4547.0,1050.0,2.531386646768293,3.4,Profiles_export_4/shot43044_t164.txt,760.5924142291649
309,43044.0,0.1673,220.009,0.82,23.7,36.3,0.29,1.5,4792.0,762.0,2.531386646768293,3.4,Profiles_export_4/shot43044_t167.txt,760.5924142291649
